source_row,username,name,ig_handle,ig_url,original_category,original_industry,original_message_cleaned,message_english,age,years_of_experience_skills,skills_detailed,skill_category,source_skill_field,source_experience_field,scraped_at
369,nipdoley,Hi,@nipdoley,https://www.instagram.com/nipdoley/,Agency,Lainnya,"Hi, I'm Hanif Abdillah, Urban and Regional Planning Graduate with experience in marketing, account relationship, and field research analyst. Demonstrates strong performance in achieving sales targets, managing client relationships, and executing integrated marketing strategies. Experienced in projec","Hi, I'm Hanif Abdillah, Urban and Regional Planning Graduate with experience in marketing, account relationship, and field research analyst. Demonstrates strong performance in achieving sales targets, managing client relationships, and executing integrated marketing strategies. Experienced in projec",Not mentioned,Not mentioned,"project management, marketing, research, sales","Project / Operations, Marketing & Growth, Research & Academia, Sales & Business Development",project management,Tidak disebutkan,46190.43828746528
435,feby.rynti_,feby.rynti_ feby.rynti_ My name is Feby Febryanti,@feby.rynti_,https://www.instagram.com/feby.rynti_/,Marketer,Media & Entertainment,"My name is Feby Febryanti, an Administrative Professional from Makassar, Indonesia, with 3 years of experience in Operational Administration, Marketing Administration, and General Administration. I’m skilled in data entry, reporting, document management, sales administration,","My name is Feby Febryanti, an Administrative Professional from Makassar, Indonesia, with 3 years of experience in Operational Administration, Marketing Administration, and General Administration. I’m skilled in data entry, reporting, document management, sales administration,",Not mentioned,3 years,"administration, management, marketing, sales","Project / Operations, Marketing & Growth, Sales & Business Development",Tidak terdeteksi,3+ tahun,46190.4382875
512,muslim_muda_inspirarif,muslim_muda_inspirarif,@muslim_muda_inspirarif,https://www.instagram.com/muslim_muda_inspirarif/,Agency,Kesehatan,"👋✨ Hello, I'm Balqis Basleman, 36 y.o. 💊👩‍⚕️ I am a licensed Pharmacist and Lecturer with extensive experience in clinical practice, hospital and retail pharmacy management, pharmacotherapy, and healthcare leadership. 🏥📚 🍽️👩‍💼 Alongside my health","👋✨ Hello, I'm Balqis Basleman, 36 y.o. 💊👩‍⚕️ I am a licensed Pharmacist and Lecturer with extensive experience in clinical practice, hospital and retail pharmacy management, pharmacotherapy, and healthcare leadership. 🏥📚 🍽️👩‍💼 Alongside my health",Not mentioned,Not mentioned,"management, pharmacy, lecturer","Project / Operations, Medical / Healthcare, Education & Training",Tidak terdeteksi,Tidak disebutkan,46190.43828753472
647,prasaja_mn,Hello! I’m Prasaja,@prasaja_mn,https://www.instagram.com/prasaja_mn/,Freelancer,Teknologi,"Hello! I’m Prasaja Business Analyst | PMO Analyst | Ex-Software Engineer | Ex-Product Manager with 3+ years of experience in the technology industry. I help businesses and teams deliver successful projects through business analysis, project governance, stakeholder management, product strategy, and p","Hello! I’m Prasaja Business Analyst | PMO Analyst | Ex-Software Engineer | Ex-Product Manager with 3+ years of experience in the technology industry. I help businesses and teams deliver successful projects through business analysis, project governance, stakeholder management, product strategy, and p",Not mentioned,3+ years,"project management, business analyst, software engineer, management, engineer","Project / Operations, Other / Multidisciplinary, Technology & Engineering, Engineering","project management, business analyst",3+ tahun,46190.43828760416
623,arieef.rahmann,arieef.rahmann arieef.rahmann I’m a lecturer,@arieef.rahmann,https://www.instagram.com/arieef.rahmann/,Developer,Pendidikan,"I’m a lecturer, researcher, and consultant with experience in education, management, career development, academic writing, research, and digital strategy. I help individuals, institutions, and businesses turn ideas into structured plans, reports, proposals, training pro","I’m a lecturer, researcher, and consultant with experience in education, management, career development, academic writing, research, and digital strategy. I help individuals, institutions, and businesses turn ideas into structured plans, reports, proposals, training pro",Not mentioned,Not mentioned,"management, researcher, research, lecturer, writing","Project / Operations, Research & Academia, Education & Training, Writing & Content",Tidak terdeteksi,Tidak disebutkan,46190.438287592595
218,msyahidman,msyahidman,@msyahidman,https://www.instagram.com/msyahidman/,Lainnya,Pendidikan,"Greetings! I am an academic librarian and administrative professional with experience in library management, information services, event coordination, research support, and institutional administration. I have worked on a variety of administrative and operational projects, collaborating with differe","Greetings! I am an academic librarian and administrative professional with experience in library management, information services, event coordination, research support, and institutional administration. I have worked on a variety of administrative and operational projects, collaborating with differe",Not mentioned,Not mentioned,"administration, management, research, event","Project / Operations, Research & Academia, Event & Production",Tidak terdeteksi,Tidak disebutkan,46190.43792491898
237,jauharihsan1,jauharihsan1 jauharihsan1 Hi,@jauharihsan1,https://www.instagram.com/jauharihsan1/,Lainnya,Lainnya,"Hi, I'm Jauhar from Aceh. Over the past 5 years, I've led operations across 7 stores in 3 provinces, helping businesses overcome operational challenges, build stronger teams, and make data-driven decisions. Achieved +27% YoY sales growth through strategic brand awareness ca","Hi, I'm Jauhar from Aceh. Over the past 5 years, I've led operations across 7 stores in 3 provinces, helping businesses overcome operational challenges, build stronger teams, and make data-driven decisions. Achieved +27% YoY sales growth through strategic brand awareness ca",Not mentioned,5+ years,"operations, sales","Project / Operations, Sales & Business Development",Tidak terdeteksi,5+ tahun,46190.438004386575
453,nivth_vlarse,nivth_vlarse,@nivth_vlarse,https://www.instagram.com/nivth_vlarse/,Developer,Lainnya,"Indonesia has many hardworking and talented professionals. I'm one of them. With experience in field administration, sales administration, payroll management, inventory control, reporting, and document management, I have developed strong organizational and problem solving s","Indonesia has many hardworking and talented professionals. I'm one of them. With experience in field administration, sales administration, payroll management, inventory control, reporting, and document management, I have developed strong organizational and problem solving s",Not mentioned,Not mentioned,"administration, management, sales","Project / Operations, Sales & Business Development",Tidak terdeteksi,Tidak disebutkan,46190.4382875
568,rizhmu,Hello,@rizhmu,https://www.instagram.com/rizhmu/,Developer,Teknologi,"Hello, my name is Rizky. I am deeply passionate about the environment, sustainability, and waste management. My focus is on developing eco-friendly solutions driven by community empowerment, as I believe environmental progress is strongest when it uplifts local communities. I am currently looking fo","Hello, my name is Rizky. I am deeply passionate about the environment, sustainability, and waste management. My focus is on developing eco-friendly solutions driven by community empowerment, as I believe environmental progress is strongest when it uplifts local communities. I am currently looking fo",Not mentioned,Not mentioned,"management, community","Project / Operations, Social Media & Community",Tidak terdeteksi,Tidak disebutkan,46190.43828756944
52,ehbacaintan,ehbacaintan ehbacaintan Hi! I’m Intan!,@ehbacaintan,https://www.instagram.com/ehbacaintan/,Content Creator,Konsultan,"Hi! I’m Intan! I’m co-building @incendio.id a People & HR Consulting firm that helps businesses build stronger organizations through talent acquisition, people development, culture, and organizational strategy. Beyond consulting, I’m a Psychology Master’s graduate, researcher","Hi! I’m Intan! I’m co-building @incendio.id a People & HR Consulting firm that helps businesses build stronger organizations through talent acquisition, people development, culture, and organizational strategy. Beyond consulting, I’m a Psychology Master’s graduate, researcher",Not mentioned,Not mentioned,"psychology, researcher, hr","Psychology / Mental Health, Research & Academia, Human Resources",Tidak terdeteksi,Tidak disebutkan,46190.437200520835
